T1,T2,T3,T4,T5,T6,O11,O21,O22,OFV,LOGG,W,PICK
0.00762947354380226,1.45695427096632,1.84830122994293,0.0875243576392904,1.08846605835597,0.921668784216489,0.00828784251714184,0.0112033460182678,0.0224747590637543,594.14577731273,-1.52539208057954,9.72801463485707e-05,0
0.00774327495115703,1.53679005495206,1.00888145882927,0.122996231559907,1.12034025343292,0.932088048601924,0.0377773474351309,0.0234107650881894,0.0442468616682985,594.735280574126,-2.45760097230295,0.000184021423638199,0
0.00685753709289477,1.41769891588483,1.59134102616859,0.0909321600291579,0.934881405369765,0.987353367873242,0.0936236325646799,0.0422315419044298,0.0311836508126282,595.117057873462,-6.55448408695444,0.00914576901532089,6
0.00677871482492802,1.45179243229653,1.13538343698726,0.0910884799686688,1.24846110842089,0.831017356742002,0.0131727025763358,0.0170171569026862,0.0335496085604586,608.251358506539,-3.14618814328852,4.2553860285381e-07,0
0.00773983387807653,1.53263024637746,2.75188666784878,0.0632645844909129,1.0994575285423,0.864637496092868,0.0789726377894149,0.0405731419612621,0.022891982152194,590.228907716174,-1.89568191597978,0.000998565307475104,0
0.00689258329825581,1.48313240624186,3.21235134415749,0.0587326586353172,1.33498779321321,0.787452516892948,0.0575581171191191,0.030543195741908,0.0163394559012784,598.354270782553,-3.49473315110865,8.50032302100672e-05,0
0.00721693990388045,1.46396602072636,2.71127472118558,0.0647312503372418,1.14914695084072,0.835812276976354,0.0592725624290729,0.0165807770449164,0.0142304918386851,590.745973086841,-2.89478438637877,0.00209412135068054,0
0.00785322539460141,1.49633175210076,1.02044403453805,0.125231786678585,0.997822061527562,1.01659283575751,0.0367688960687594,0.00873915862137242,0.0226266298843135,595.642076560194,-2.32087133020131,0.000101995077112048,0
0.00759948798704835,1.51740924454862,1.29301516520315,0.110923991721625,1.20682749961425,1.0359893489728,0.0570959856669205,0.0240907347483256,0.0260845961766368,589.269787908728,-1.4493220851271,0.00103227422141585,0
0.00671098080857293,1.44012831862488,1.90730485553117,0.0718347433569867,1.09096647401526,0.917076060657765,0.0620269312760752,0.0312336997802739,0.019136369823222,586.712340021836,-1.66908427985073,0.00461933376672583,1
0.00702438349944716,1.43275529867119,1.94418653057884,0.0866262576687364,1.36338839236027,0.846005819986218,0.00785974407363844,0.00484144417030931,0.0312945626802575,603.391977757653,-4.85967831261006,2.68101603227638e-05,0
0.00739388649167778,1.42054790336737,2.38006059720004,0.0778024974883325,0.977315769686825,0.845041839943709,0.0276601990279208,0.0226538146560485,0.0243600157313273,590.021888752459,-2.23995433856752,0.00156259231387547,0
0.00725064579201479,1.53425387220655,2.20995211829193,0.0647363338611287,1.37832048998014,0.951639816742674,0.0314428597369681,0.023939799798715,0.0264509388409753,588.624305665019,-1.11207121347464,0.001017404320891,0
0.00741085035811273,1.5031142551978,1.84680360663184,0.106797504534724,1.11577099875033,0.911681575291792,0.0501976823054777,0.0320188431865891,0.0276272803953996,587.652443991887,-1.58286426117794,0.00264846038577439,2
0.00771152658590536,1.49169585702623,2.45836001556349,0.079036293039615,0.850371345260538,0.862002507694044,0.038800035249412,0.0137880804883707,0.0128055554513365,597.734268650074,-3.78082453259988,0.000154281939717597,0
0.00750903807186848,1.50890287523915,0.114153018019234,0.1580373283126,0.762734343072737,0.89113161443342,0.0402889322247575,0.0119563900235449,0.0313803567969771,610.093406649772,-3.71008917189828,2.9774357348293e-07,0
0.0067057297284709,1.47347636492662,2.47138750214999,0.0543299349667558,1.26055773450653,0.95569865522814,0.0559067446015937,0.0151445171666809,0.0104029253672407,595.251151729121,-3.89683220374231,0.000599651010957962,1
0.00716127086431141,1.4353081087671,2.50076290150022,0.0427394557902621,1.31832304751534,1.01549415610297,0.0477825395215149,0.0258792419496331,0.0217621753533395,591.061776496127,-2.57890724283491,0.00130389405520717,0
0.00693732904298469,1.38092726499448,1.50564549487077,0.0743283318592741,0.77488645258916,0.951761877101101,0.0470524574628432,0.00376743045136764,0.00695624790491618,649.484158117368,-6.45708000869859,1.29793325088858e-14,0
0.00669588415031792,1.41177743009525,1.46495847374848,0.099211617736414,1.15246429391936,0.852534269932899,0.0170036834625797,0.0170254371471979,0.0191631174657098,601.378324657216,-3.76187667490018,2.44787610264733e-05,0
0.00749973988697135,1.49396891440549,0.990808870756503,0.096635954926229,1.18985322668582,0.945039562257288,0.0177925747311864,0.0123717335695871,0.030547586411435,589.605900299784,-1.66599812598214,0.00108370334166854,0
0.00769771867578787,1.46100052222268,0.802993987511181,0.129328638902808,1.06419025459212,0.931948180990085,0.0140949787346818,0.00555295973602731,0.0234562991190186,595.733851151257,-2.37185166043447,0.000102515866653015,0
0.00791670448670025,1.50691888092926,0.745098775996712,0.107517944130047,0.883307992931491,1.03510444250385,0.0559435683546746,0.0236377840544777,0.0245788039649504,595.553441101042,-2.81095828052556,0.00017404767020922,0
0.00762154380462777,1.52486629327293,0.80518909904009,0.124259940315955,0.941899591262864,0.944032180002282,0.0642493477023607,0.0239316350544131,0.0212643386642146,591.092062212779,-2.07520947341353,0.000776091065255597,0
0.00735109186828526,1.56300499343487,1.84572599176889,0.0964263496522074,1.49570371695683,0.88997604308194,0.0218111287318022,0.0287316163050283,0.045989094223211,607.2800516896,-4.61568414593003,3.00641939092305e-06,0
0.00791114802116921,1.59086551575591,1.39759415961659,0.0912383509788996,1.13456181431587,0.986145482095252,0.0616935778373143,0.0304530835579718,0.035345224952215,591.786943605026,-3.52613762196741,0.0023396516221897,0
0.0070577257169948,1.43377851786622,1.76419116665792,0.0776317343049966,1.15901073907991,0.958835149315844,0.0485972279166247,0.0163065466014573,0.0275353943596607,587.4376680754,-2.77910245208638,0.00975328970568077,1
0.00723583281006963,1.43301752582561,1.64151035982389,0.0965914049518053,1.11252678652753,0.965235154423301,0.0122967932183813,0.0148613280299411,0.0364261433108048,593.054647788503,-3.34411882298849,0.00103472029949587,1
0.00713117023785515,1.33496377631109,1.32100267067957,0.0879072486014642,0.901280247230825,0.885484304674968,0.0568788470739628,0.0169886667804089,0.0205824663684804,612.020726320378,-6.50691231941894,1.8619804095964e-06,0
0.00748516494483712,1.52368085942732,2.2641873054063,0.0946452531628479,1.25252290822613,0.908051376476267,0.0358351117234746,0.0325064606151024,0.0315183825488797,590.478757531212,-2.37578903148977,0.00142439403589021,0
0.00720325876750196,1.50115202927807,0.432885558027033,0.106588949467819,1.14349456724759,1.12543530136175,0.0569199427328772,0.0294921382897225,0.025349866657055,594.534589755958,-3.62250773839781,0.00065216940958387,0
0.00755552607425796,1.55879700755688,1.57435573128941,0.115256416717155,1.08188005464937,0.889258240198085,0.0288558746536999,0.0254386585997797,0.037733236916805,593.82789056643,-2.50551388013606,0.000303888268290311,0
0.0074834174818511,1.49885269399529,1.87667064542632,0.0662134251184769,1.43030559099595,1.09134581698485,0.0457219749632464,0.0170763698649009,0.0146393029344254,604.013368446538,-3.84101736807306,7.0952435939757e-06,0
0.00718987061438867,1.41047025255235,1.75217037158451,0.0786003528408454,1.38800996874201,0.981570804381889,0.0487280695324826,0.0230229049697362,0.0404621130808491,595.26611590512,-8.32661838321435,0.0499437139376021,13
0.00771109194008363,1.55586651030514,1.3410826394681,0.11777454806585,1.34391325556544,1.02915486870498,0.02904654501574,0.0183163719660736,0.0290394639388659,595.732859943754,-2.51629808441416,0.000118505528197776,0
